timestamp,open,high,low,close,volume
1770508800000,69289.37,69432,69161.86,69357.18,143.68649
1770509700000,69357.17,69357.18,69012.46,69050,188.43475
1770510600000,69050,69158.5,68888,68966.17,146.62533
1770511500000,68966.16,69194.58,68900,69133.79,203.87581
1770512400000,69133.8,69400,69100.43,69380.01,107.7018
1770513300000,69380,69380,69118.8,69151.49,138.23176
1770514200000,69151.5,69375.54,69095.17,69330.94,90.08442
1770515100000,69330.94,69500,69266.6,69379.57,97.36929
1770516000000,69379.57,69500,69242.45,69410.39,137.79385
1770516900000,69410.4,69696.57,69366,69436.99,113.00409
1770517800000,69436.99,69534.77,69259.91,69330.29,118.29969
1770518700000,69330.29,69390.8,69167.42,69370.7,83.61944
1770519600000,69370.69,69443.9,69196.29,69246.41,190.84484
1770520500000,69246.4,69387.12,69218.8,69341.45,99.10103
1770521400000,69341.44,69420.82,69231.75,69257.6,81.26975
1770522300000,69257.6,69300,69069.65,69099.99,86.46695
1770523200000,69100,69214.89,69050.01,69065.74,69.83171
1770524100000,69065.74,69327.03,68952.01,69234.59,217.19411
1770525000000,69234.59,69290.25,69125.05,69236,59.1858
1770525900000,69235.99,69372.06,69190.22,69340.16,44.20272
1770526800000,69340.15,69400.08,69238,69381.57,102.91768
1770527700000,69381.57,69422.43,69222.42,69276.44,95.31225
1770528600000,69276.44,69276.44,69146.47,69191.08,98.72942
1770529500000,69191.07,69249.13,69168.3,69220.52,89.05128
1770530400000,69220.53,69434.35,69090,69344.71,500.25651
1770531300000,69344.71,69518.56,69229.54,69372.08,507.37518
1770532200000,69372.07,69372.07,69257.76,69326.03,52.5541
1770533100000,69326.04,69429.49,69289,69361.18,60.83169
1770534000000,69361.18,69501.27,69215.69,69389.48,452.67277
1770534900000,69389.49,69527.05,69327.16,69473.66,299.59288
1770535800000,69473.66,69613.66,69422.54,69512.13,112.55153
1770536700000,69512.13,69719.07,69512.13,69710.69,115.91186
1770537600000,69710.69,69892.5,69574.97,69622,193.09805
1770538500000,69621.99,70398.11,69514.15,70212.08,720.16892
1770539400000,70212.07,70796.99,70077.72,70366.14,652.98376
1770540300000,70366.13,70720.36,70294.11,70665.59,309.32817
1770541200000,70665.59,70712.71,70342.4,70403.39,262.80444
1770542100000,70403.39,70515.99,70306.05,70453.59,194.19971
1770543000000,70453.59,70598.19,70129.42,70131.27,260.90969
1770543900000,70131.27,70295.46,70094.71,70107.19,310.98117
1770544800000,70107.2,70449.99,70107.2,70325.64,219.85262
1770545700000,70325.65,70416.48,69890.52,70046.13,443.3668
1770546600000,70046.48,70329.38,70017.66,70234.67,196.17485
1770547500000,70234.67,70413.57,70208.28,70266.41,203.12273
1770548400000,70266.41,70643.32,70210.26,70634.25,282.93253
1770549300000,70634.24,70935,70545.27,70704,329.46462
1770550200000,70704.01,71055.94,70669.42,70899.92,418.93029
1770551100000,70899.91,71220,70827.94,70999.98,310.99684
1770552000000,70999.99,71050,70838.46,70873.94,151.11541
1770552900000,70873.95,70968.59,70760.44,70959.88,145.94231
1770553800000,70959.87,71041.99,70710.57,70756.72,146.98621
1770554700000,70756.72,71281.74,70707.39,71249.95,347.09433
1770555600000,71249.65,71300,70956,71116,286.61537
1770556500000,71116,71499.99,71096,71454.66,235.92885
1770557400000,71454.93,71490,71199.72,71222.01,209.58346
1770558300000,71222.01,71517.27,71222,71514.77,348.77855
1770559200000,71514.77,71554.95,71281.39,71386.35,350.00883
1770560100000,71386.35,71453.87,71161.74,71242.85,223.52784
1770561000000,71242.85,71351.97,71105,71142.66,170.83939
1770561900000,71142.65,71265.81,71125.4,71262.19,128.0527
1770562800000,71262.18,71454.91,71214.21,71359.35,175.95944
1770563700000,71359.35,71465.93,70786.18,70906.3,361.90413
1770564600000,70906.3,71276.64,70870,71138.01,232.57983
1770565500000,71138.01,71189,70953.84,71188.99,144.30095
1770566400000,71188.99,71256.97,70990.92,70990.92,139.55688
1770567300000,70990.93,71219.61,70990.93,71150.74,171.05892
1770568200000,71150.74,71151.9,70736.38,70784.36,318.44802
1770569100000,70784.36,70838.9,70251.33,70416,465.42734
1770570000000,70415.99,70734.75,70407.42,70584.95,144.87118
1770570900000,70584.94,70866,70466.4,70560.33,138.94412
1770571800000,70560.33,70827.98,70560.33,70813,109.48163
1770572700000,70813,70871.66,70640.18,70785.99,122.10003
1770573600000,70786,71000,70750,70905.49,136.16366
1770574500000,70905.48,71070,70817.31,70984.41,98.02635
1770575400000,70984.41,71418,70984.09,71307.98,243.58602
1770576300000,71307.98,71415.96,71142.77,71147.25,165.86579
1770577200000,71147.24,71341.59,71142.77,71294.63,82.91882
1770578100000,71294.63,71376.92,71178.53,71201.49,78.29974
1770579000000,71201.49,71338.82,71149.74,71304.68,83.80168
1770579900000,71304.69,71538.05,71230.2,71422.97,221.62338
1770580800000,71422.96,71427.73,70914.93,71081.85,390.8119
1770581700000,71081.84,71185,70935.53,71025.69,166.6572
1770582600000,71025.7,71175.98,70994.28,71088.91,73.93836
1770583500000,71088.92,71138.71,70700.03,70835.17,171.73451
1770584400000,70835.17,71060.6,70728.55,71012.15,101.077
1770585300000,71012.14,71136.03,70948.7,70972.39,124.47848
1770586200000,70972.39,71010.23,70645.17,70766.79,126.82248
1770587100000,70766.79,70882.04,70524.14,70700,269.32296
1770588000000,70700.01,70850,70692.44,70835.63,146.88739
1770588900000,70835.63,70974.01,70786.98,70851.43,145.15669
1770589800000,70851.43,70979.58,70652.11,70911.63,99.95468
1770590700000,70911.62,71100.04,70834.77,71066.09,176.07781
1770591600000,71066.09,72271.41,71038.03,71366,1340.59241
1770592500000,71366,71500,70335.58,70514,537.50542
1770593400000,70514,70520.54,70000,70469.73,635.88065
1770594300000,70469.73,70828.42,70252,70330.38,320.34661
1770595200000,70330.38,70648.2,70260.7,70609.99,308.23984
1770596100000,70609.99,70774.4,70362.86,70479.39,249.1705
1770597000000,70479.4,70616.44,70138.07,70278.68,218.63107
1770597900000,70278.67,70540.81,70123.02,70502.38,185.73395
1770598800000,70502.37,70662.63,70300.01,70413.99,169.85111
1770599700000,70414,70926.4,70288.13,70715.97,230.36134
1770600600000,70715.97,70794.67,70068.18,70250.01,319.20696
1770601500000,70250,70502.64,70077.9,70369.53,341.40661
1770602400000,70369.53,70507.95,70220.12,70342.54,170.72142
1770603300000,70342.49,70495.93,70281.16,70460,138.6305
1770604200000,70460.01,71000,70443.93,70875.06,308.65958
1770605100000,70875.06,70906.12,70598.11,70629.99,214.81845
1770606000000,70629.99,70859.14,70614.07,70761.16,172.96916
1770606900000,70761.16,70954.7,70709.43,70821.4,263.87845
1770607800000,70821.4,71363.27,70821.4,71134.96,393.21041
1770608700000,71134.96,71453.53,71040.24,71307.56,335.82506
1770609600000,71307.56,71359.37,71024,71035.55,265.85489
1770610500000,71035.55,71282.25,71030,71251.26,138.00508
1770611400000,71251.26,71251.26,70924.13,71038.61,140.74658
1770612300000,71038.6,71129,70957.29,71005.01,118.51611
1770613200000,71005.01,71005.01,70805,70823.5,177.57066
1770614100000,70823.51,71046.54,70805,71024,112.72545
1770615000000,71024,71112,70909.73,70975.24,118.61482
1770615900000,70975.25,71060,70849.56,71044.51,145.46689
1770616800000,71044.51,71044.52,70750.3,70895.87,148.07897
1770617700000,70895.87,70895.87,70311.7,70420.35,286.70619
1770618600000,70420.35,70590,70379.43,70550.84,127.39168
1770619500000,70550.83,70719.49,70514.15,70667.95,135.12636
1770620400000,70667.96,70830.38,70462.15,70796.84,160.3169
1770621300000,70796.83,70902.51,70646.89,70722.16,178.51847
1770622200000,70722.16,70743.91,70363.79,70432.07,342.90611
1770623100000,70432.07,70527.31,70331.57,70422.59,334.06024
1770624000000,70422.59,70608.83,70329.68,70532.47,230.14317
1770624900000,70532.48,70550.58,70054.12,70087.2,308.31168
1770625800000,70087.2,70106,69393.97,69807.99,867.11786
1770626700000,69807.99,70017,69740,69873.99,189.5828
1770627600000,69873.45,70116,69865.56,69866.85,247.15714
1770628500000,69866.85,69966.67,69718.41,69895.38,256.89434
1770629400000,69895.38,69976.66,69564.8,69691.7,252.41791
1770630300000,69691.71,69809.97,69478.63,69630.35,355.7948
1770631200000,69630.35,69730.38,69364,69540.01,393.26202
1770632100000,69540,69557.63,68982.76,69038.84,507.38825
1770633000000,69038.84,69040.7,68420.58,68622.43,743.68746
1770633900000,68622.43,68850,68439,68727.88,408.35802
1770634800000,68727.88,68980.76,68602,68614.44,384.03754
1770635700000,68614.44,68952.15,68573.31,68866.09,233.26159
1770636600000,68866.1,69022.89,68770.75,68914.94,212.13124
1770637500000,68914.94,68986.97,68668.79,68928.72,519.35184
1770638400000,68928.71,69262.91,68857.97,69182.59,332.16909
1770639300000,69182.59,69182.59,68982.9,69042.5,242.2599
1770640200000,69042.51,69236.65,68939.39,69151.5,237.70265
1770641100000,69151.5,69192,69006.02,69147.01,197.31723
1770642000000,69147.02,69299.99,68946.06,69250.6,262.69646
1770642900000,69250.6,69289.06,69006.48,69270,161.01006
1770643800000,69271.36,69271.36,69046.5,69074.59,192.2011
1770644700000,69074.58,69157.13,68586.48,68594.57,413.95074
1770645600000,68594.56,68831.56,68308,68608.87,464.74318
1770646500000,68608.86,69050.68,68400.92,68994.7,560.65154
1770647400000,68994.71,69755.59,68500,69176.47,956.97994
1770648300000,69176.48,69450,68959.31,69272,533.87383
1770649200000,69271.99,69884.82,69271,69483.18,868.37722
1770650100000,69483.18,69670.09,68780,68921.04,626.68973
1770651000000,68921.05,69653.23,68850,69542.29,490.18312
1770651900000,69542.29,69629.43,69172.41,69563.37,322.98209
1770652800000,69563.37,69720,69100,69205.01,330.44649
1770653700000,69205.01,69628,69160.04,69604,221.45319
1770654600000,69603.84,70029.8,69332.04,69942.02,411.11935
1770655500000,69942.01,70428.48,69935.33,70093.01,771.75509
1770656400000,70093,70342.5,69870.65,69926.39,316.9077
1770657300000,69926.4,70215.68,69880.01,70049.31,311.47358
1770658200000,70049.32,71000,69985.38,70853.59,999.08918
1770659100000,70853.6,70938.14,70588.47,70612.29,578.96122
1770660000000,70612.29,71012,70483.64,70540.86,529.60051
1770660900000,70540.86,70590,70088.88,70284.03,436.29922
1770661800000,70284.03,70503.86,70142.84,70437.75,258.42568
1770662700000,70437.74,70546.8,70259.39,70418.68,195.30779
1770663600000,70418.67,70530.46,70260,70484.79,160.12683
1770664500000,70484.79,70700,70454.82,70676.47,211.49839
1770665400000,70676.47,70961.9,70635.51,70928.68,190.13658
1770666300000,70928.68,71075.31,70786.82,70957.01,316.60268
1770667200000,70957.01,71126,70709.21,70987.99,284.94565
1770668100000,70987.99,70999.99,70500.37,70550.15,255.20287
1770669000000,70550.15,70834.25,70500,70832,220.86821
1770669900000,70832,70871.59,70694,70738.71,187.91941
1770670800000,70738.71,70807.75,70391.4,70412.02,179.03726
1770671700000,70412.03,70502.71,70292.32,70318.51,232.10762
1770672600000,70318.51,70363.48,69888.01,70011.42,354.50119
1770673500000,70011.43,70500,69823.52,70400,337.18594
1770674400000,70400.01,70719.7,70271.13,70645.28,228.15498
1770675300000,70645.27,70645.27,70369.35,70442.52,143.68098
1770676200000,70442.52,70555,70388.48,70513.55,88.85186
1770677100000,70513.56,70602.45,70340.9,70372.96,70.26199
1770678000000,70372.96,70572.84,70322.42,70442.67,96.9374
1770678900000,70442.68,70500,70265.4,70287.55,117.9377
1770679800000,70287.56,70441.02,70260.26,70391.49,78.22193
1770680700000,70391.5,70394.68,70083.45,70138,113.1046
1770681600000,70138,70255.36,69978.1,70184.8,139.14554
1770682500000,70184.79,70200,69881.57,69987.99,162.45592
1770683400000,69987.99,70112,69759,69784.23,164.83122
1770684300000,69784.22,69910.52,69743.8,69827.33,102.7041
1770685200000,69827.34,70151.49,69827.34,70115.99,130.67954
1770686100000,70115.99,70463.34,70061.77,70366.01,178.77075
1770687000000,70366,70527.59,70247.94,70465.6,96.61309
1770687900000,70465.61,70489.82,70277.16,70486.82,138.62335
1770688800000,70486.82,70486.82,70283.62,70355.14,110.05398
1770689700000,70355.15,70452.83,70246.18,70248.51,96.75265
1770690600000,70248.52,70299.44,70050,70051.69,119.49602
1770691500000,70051.68,70191.63,69982.27,70102.89,117.70442
1770692400000,70102.9,70166.22,69760,69844,147.89966
1770693300000,69844.01,69907.93,69487.17,69543.94,361.1201
1770694200000,69542.55,69542.55,69208.61,69378.34,259.16145
1770695100000,69378.34,69600,69353.2,69511.83,143.61594
1770696000000,69511.83,69863.81,69469.58,69792.98,192.37683
1770696900000,69792.97,69823.67,69611.94,69823.66,110.48524
1770697800000,69823.66,69868.74,69621.67,69696.9,84.22206
1770698700000,69696.89,69906.5,69658.33,69831.62,102.34368
1770699600000,69831.62,69864,69679.76,69807.35,103.71634
1770700500000,69807.35,69807.35,69483.18,69526.8,127.6912
1770701400000,69526.8,69705.24,69291.8,69366.68,143.39956
1770702300000,69366.69,69476,69210.76,69447.64,191.11731
1770703200000,69447.63,69499.9,69315.41,69340.46,140.93471
1770704100000,69340.45,69398,69082.68,69209.14,204.69496
1770705000000,69209.15,69297.15,69000,69031.1,338.50852
1770705900000,69031.1,69058,68682,68921.35,556.88223
1770706800000,68921.36,69218.64,68852.43,69119.69,277.72592
1770707700000,69119.69,69151.5,68960,69091.99,146.92193
1770708600000,69091.99,69142.47,68874.35,68958,168.46701
1770709500000,68958.01,69053.81,68897.25,68919.66,244.00028
1770710400000,68919.66,68996.69,68827.58,68838,208.4261
1770711300000,68838,69102.9,68725.81,69034.96,197.10098
1770712200000,69034.96,69137.97,68842.86,69071.19,169.83968
1770713100000,69071.19,69226.16,69071.19,69142,154.66817
1770714000000,69141.99,69363.34,69100.01,69263.6,273.378
1770714900000,69263.59,69417.7,69235.45,69280.54,214.39178
1770715800000,69280.54,69290.49,69125.51,69204.2,159.60561
1770716700000,69204.19,69254.9,68950,69151.5,397.60641
1770717600000,69151.5,69229.41,69092.57,69149.92,199.30407
1770718500000,69149.91,69258.52,69009.57,69176.09,206.30787
1770719400000,69176.08,69176.08,68960.18,68997.79,127.93991
1770720300000,68997.79,69055.66,68921.64,68921.68,152.75557
1770721200000,68921.68,68997.23,68826.01,68904.68,203.80081
1770722100000,68904.67,69007.97,68890.33,68931.12,218.57204
1770723000000,68931.12,69085.79,68531.5,68666.41,302.39728
1770723900000,68666.41,68800,68459.89,68535.01,403.36943
1770724800000,68535.02,68828.92,68535.01,68636.48,248.71881
1770725700000,68636.48,68784.24,68541.21,68761.34,216.66063
1770726600000,68761.35,68855.35,68558.96,68569.8,136.82599
1770727500000,68569.8,68688.6,68434,68610.12,219.32575
1770728400000,68610.11,68616.64,68370.23,68587.96,320.64792
1770729300000,68587.96,68808.64,68531.44,68734.86,172.82952
1770730200000,68734.85,69063,68700,69029.99,281.97286
1770731100000,69029.99,69143.6,68898,69027.95,216.99254
1770732000000,69027.94,69210.6,68878.82,69133.82,195.36912
1770732900000,69133.82,69591.2,69133.82,69225.14,591.05415
1770733800000,69225.15,69434.31,67800,68229.65,1077.21244
1770734700000,68234.89,68593.18,67920.74,68460.4,489.11529
1770735600000,68460.4,69165.75,68300.9,68656,564.95119
1770736500000,68656,69332,68549.23,69224.17,345.03235
1770737400000,69224.17,69519.72,69182.59,69286.4,420.47427
1770738300000,69286.39,69434.51,69112.14,69293.37,345.93081
1770739200000,69293.37,69720,68945.23,69679.8,435.31408
1770740100000,69679.81,69810.35,69261.48,69425.24,483.33032
1770741000000,69425.24,69672.72,69271.31,69487.98,254.73597
1770741900000,69487.98,69608.98,69301,69517.71,220.70056
1770742800000,69517.71,69540.05,69309.35,69393.67,162.02704
1770743700000,69393.68,69819.4,69350.81,69671.23,256.35737
1770744600000,69671.23,69993.65,69628.66,69882.28,293.66416
1770745500000,69882.28,69945.99,69706.95,69925.31,187.73573
1770746400000,69925.31,69943.44,69563.53,69584.7,202.23107
1770747300000,69584.71,69593.57,68880,68903.74,239.3909
1770748200000,68903.73,69115.61,68775.54,68993.86,214.22712
1770749100000,68993.86,69044,68604.63,68894.36,241.88317
1770750000000,68894.36,68989.81,68690.32,68909.66,343.28456
1770750900000,68909.66,68950,68720.01,68932,137.832
1770751800000,68931.99,69290,68889.21,69205.05,165.08632
1770752700000,69205.05,69303.99,69001.64,69062.01,159.69818
1770753600000,69062,69136.91,68738.63,68760.85,83.1187
1770754500000,68760.86,68907.32,68712.26,68812.75,121.35421
1770755400000,68812.75,68956.39,68629.47,68901.61,102.01743
1770756300000,68901.61,68973.8,68707.97,68753.7,119.41593
1770757200000,68753.69,69005.45,68730.72,68830.97,94.89563
1770758100000,68830.97,68927.72,68651.9,68652.27,66.44899
1770759000000,68652.28,68652.28,68362,68462.55,167.69644
1770759900000,68462.55,68726.5,68462.54,68656.21,73.84658
1770760800000,68656.22,68795.45,68600,68612.69,82.33935
1770761700000,68612.69,68700,68566.8,68686.95,72.09085
1770762600000,68686.94,68860.4,68651.9,68665.71,64.7891
1770763500000,68665.71,68763.41,68636.01,68707.18,70.26283
1770764400000,68707.18,68763.33,68595.53,68717.98,55.80544
1770765300000,68717.95,68717.95,68506.2,68663.25,67.91659
1770766200000,68663.25,68793.12,68590,68785.35,46.19294
1770767100000,68785.35,68860.09,68726.4,68841.29,52.3883
1770768000000,68841.28,68978.88,68784.47,68801.85,85.40068
1770768900000,68801.84,69242.42,68797.58,69186.76,164.41771
1770769800000,69186.76,69225.63,69018.75,69068.81,65.96456
1770770700000,69068.8,69244.45,69036.06,69201.14,121.8581
1770771600000,69201.14,69292.88,69089.12,69229.38,84.2333
1770772500000,69229.38,69265.73,68931.9,68959.72,70.9071
1770773400000,68959.54,69115.45,68914.73,69073.8,68.30921
1770774300000,69073.8,69118.81,68945.27,68982,80.07734
1770775200000,68982,69168.52,68941.4,68941.41,80.99006
1770776100000,68941.41,69133.03,68941.41,69057.2,70.05265
1770777000000,69057.21,69129.67,68869.82,68869.82,117.38539
1770777900000,68869.82,68869.82,68603.4,68677.33,129.92536
1770778800000,68677.34,68751.91,68521.17,68525.94,103.34071
1770779700000,68525.94,68559.76,68011.11,68288.19,403.45007
1770780600000,68288.18,68559.64,68262,68427.63,127.93351
1770781500000,68427.63,68528.24,68175.96,68187.99,143.98869
1770782400000,68188,68325,68021.69,68034,143.57517
1770783300000,68034.01,68175.56,67556,67576.63,534.37079
1770784200000,67576.63,67718,67368,67516.13,415.69979
1770785100000,67516.12,67695.17,67385.88,67584.46,201.53906
1770786000000,67584.47,67810,67575,67717.8,176.32739
1770786900000,67717.8,67804.15,67546.9,67587.43,154.21162
1770787800000,67587.42,67600,67397.86,67440.35,204.13185
1770788700000,67440.35,67583.47,67400,67404.28,209.41446
1770789600000,67404.28,67491.84,66819.24,66916.36,596.31006
1770790500000,66916.36,67171.93,66699.15,67120.96,482.5408
1770791400000,67120.97,67171.93,66850.7,66856.01,226.09664
1770792300000,66856.01,66907.13,66557.99,66820.32,536.84925
1770793200000,66819.84,66977.11,66652.27,66748.13,302.57184
1770794100000,66748.14,67019.66,66672.33,67005.98,330.47507
1770795000000,67005.99,67215.23,66953.61,67168.14,345.9173
1770795900000,67168.14,67254.6,67024.56,67032.72,314.99498
1770796800000,67032.71,67134.42,66846.12,66908.09,239.2529
1770797700000,66908.08,67076.7,66808.55,66926.17,286.9824
1770798600000,66926.16,67053.07,66793.93,67032.6,198.84858
1770799500000,67032.6,67036.48,66911.13,66981.07,146.70095
1770800400000,66981.08,67110.04,66825.03,66923.72,237.12145
1770801300000,66923.71,66978.44,66800.01,66978.43,171.38615
1770802200000,66978.43,67001.13,66800,66849.58,148.73783
1770803100000,66849.58,66872.03,66716.02,66872.03,155.72497
1770804000000,66872.03,66876,66648.63,66748.76,290.98143
1770804900000,66748.76,66891.64,66671.81,66865.55,118.22178
1770805800000,66865.56,66880.62,66565.08,66732.73,174.99139
1770806700000,66732.74,66780.33,66369.49,66531.99,733.83447
1770807600000,66531.99,66721.48,66500.84,66666.67,152.54888
1770808500000,66666.66,67110.77,66640,66993.06,253.18692
1770809400000,66993.06,67043.75,66879.62,66926.9,356.33194
1770810300000,66926.9,67091.15,66926.89,67053.03,249.23527
1770811200000,67053.03,67299.18,66959.67,67094.16,471.19479
1770812100000,67094.16,67424.24,67084.75,67220.85,404.92345
1770813000000,67220.85,67307,67018.15,67082.74,241.84083
1770813900000,67082.74,67187.31,67020.26,67133.5,133.24704
1770814800000,67133.51,67213.29,66840.36,66925.14,181.84944
1770815700000,66925.15,67038.67,66799.58,67018.77,175.7132
1770816600000,67022.57,67674.3,66882.13,67222.51,1250.51071
1770817500000,67222.5,67565.87,66914,67454.49,365.83893
1770818400000,67454.49,68834.34,67441.55,68458.52,964.80078
1770819300000,68458.53,68582.42,67932,68000,645.83398
1770820200000,68000,68245.6,66945.81,67236.43,722.4597
1770821100000,67236.42,67426.94,66435.62,66584.6,794.04613
1770822000000,66584.61,66799.58,65756,66113.25,1296.06878
1770822900000,66113.25,66551.92,65900,66191.99,664.29365
1770823800000,66191.99,66817.69,66112.54,66759.82,451.8741
1770824700000,66759.83,66818.18,66062,66519.73,384.08863
1770825600000,66519.72,67250,66415.09,67150.26,551.10188
1770826500000,67150.26,67186.6,66573.35,66602.71,369.35915
1770827400000,66602.7,66732.61,66118.4,66127.5,398.31287
1770828300000,66127.5,66317.91,65952,66039.09,427.68466
1770829200000,66039.08,66349.04,65876,66263.59,297.14521
1770830100000,66263.59,66740,66263.59,66655.4,311.99127
1770831000000,66655.41,66921.12,66544.01,66607.22,291.64333
1770831900000,66607.22,66780,66443.21,66518.26,209.43104
1770832800000,66518.26,66558.65,66150.66,66466,199.38102
1770833700000,66466,67083.9,66456,66917.96,272.96003
1770834600000,66917.96,67200,66796.11,67032.43,193.33966
1770835500000,67032.43,67305.28,67003.3,67275.34,269.57444
1770836400000,67275.34,67761.35,67105.79,67643,488.40468
1770837300000,67643,67763.34,67419.17,67436.32,243.91575
1770838200000,67436.32,67860.44,67304.28,67795.22,195.47921
1770839100000,67795.21,67830.82,67530,67586.67,285.1473
1770840000000,67586.66,67730.45,67431.81,67654.34,178.36977
1770840900000,67654.33,67757.7,67213.29,67213.3,131.5251
1770841800000,67213.29,67438,67190,67312.3,89.52326
1770842700000,67312.3,67651.95,67296.9,67555.98,114.85247
1770843600000,67555.98,67763.36,67417.04,67689.5,103.84467
1770844500000,67689.51,68278.77,67582.43,68202.84,1152.40356
1770845400000,68202.85,68369.77,67927.16,67998.02,446.02964
1770846300000,67998.03,68021.12,67804.01,67811.17,121.26065
1770847200000,67810.2,67872.68,67592.67,67667.93,133.03161
1770848100000,67667.93,67781.5,67387.24,67569.57,151.79651
1770849000000,67569.58,67696.86,67401.67,67647.55,151.91478
1770849900000,67647.56,67713.9,67408.91,67433.14,104.89433
1770850800000,67433.54,67563.77,67239.35,67330.55,134.27252
1770851700000,67330.55,67399.94,66901.45,67016.62,310.43753
1770852600000,67016.62,67131.12,66787.7,67083.68,146.36072
1770853500000,67083.69,67110.93,66880.9,67082.52,86.92544
1770854400000,67082.52,67381.67,67055.53,67365.56,185.47189
1770855300000,67365.56,67510,67316.61,67392.13,145.97561
1770856200000,67392.14,67700,67392.14,67584,123.03507
1770857100000,67584,67680,67460.74,67460.75,127.27783
1770858000000,67460.75,67700,67460.75,67699.99,102.80786
1770858900000,67699.99,67876.29,67564.53,67809.42,166.65255
1770859800000,67809.42,68047.48,67763.5,67859.75,169.79711
1770860700000,67859.75,67882.98,67608.72,67699.01,110.00314
1770861600000,67699.01,67800,67493.5,67498.17,161.59337
1770862500000,67498.17,67578,67418,67532.4,117.26062
1770863400000,67532.41,67756.81,67482.1,67740.49,161.41614
1770864300000,67740.49,67753.79,67420.72,67439.14,113.89806
1770865200000,67439.14,67559.81,67359.84,67491.57,113.63914
1770866100000,67491.58,67524.6,67306.61,67382.85,113.59727
1770867000000,67382.84,67539.28,67332.05,67496.49,84.06974
1770867900000,67496.5,67596,67442.28,67580.99,104.47499
1770868800000,67581,67682.69,67491.28,67577.41,138.39527
1770869700000,67577.41,67591.7,67200,67212.01,173.97465
1770870600000,67212,67297,67062,67235.48,168.8157
1770871500000,67235.47,67280.29,67000,67018.4,107.19328
1770872400000,67018.4,67209.99,66766.66,66805.97,213.60699
1770873300000,66805.98,66986,66670.45,66877.01,166.70247
1770874200000,66877,67132.32,66862.01,67086.86,175.18351
1770875100000,67086.86,67157.25,67000,67141.93,128.43079
1770876000000,67141.92,67249.99,67014,67118,130.53422
1770876900000,67118,67355.93,67082.69,67290.9,248.30108
1770877800000,67290.9,67350,67151.11,67237.31,225.70533
1770878700000,67237.32,67303.64,67085.29,67125.57,226.20887
1770879600000,67125.57,67156.79,66935.64,66992.17,146.75924
1770880500000,66992.17,67330,66955.9,67228.2,174.03091
1770881400000,67228.21,67254.48,67130,67130.01,144.51971
1770882300000,67130.01,67240.46,67090,67217.72,142.23985
1770883200000,67217.71,67344,67068.52,67248.48,436.617
1770884100000,67248.41,67248.41,66891.6,66932,154.07178
1770885000000,66931.99,67071.23,66910.39,66973.75,107.44403
1770885900000,66973.75,67152.84,66973.65,67141.15,84.89357
1770886800000,67141.15,67228,67050,67187.84,97.30037
1770887700000,67187.83,67325.57,67166,67296.77,118.3359
1770888600000,67296.77,67471.52,67248.09,67422.01,182.22379
1770889500000,67422.01,67699.1,67348.81,67550.47,246.1635
1770890400000,67550.46,67632.27,67469,67570.54,169.60773
1770891300000,67570.54,67612.02,67404.02,67609.81,97.17858
1770892200000,67609.81,67850,67609.8,67665.99,234.95852
1770893100000,67665.98,68026.6,67655.07,68014.01,341.66206
1770894000000,68014,68117.19,67740,67906.74,455.79654
1770894900000,67906.75,68258.09,67836.83,68208.64,373.85098
1770895800000,68208.64,68299,68033.91,68084.79,370.57212
