timestamp,open,high,low,close,volume
1776483060000,77185.89,77200,77159.53,77159.54,2.79444
1776483120000,77159.54,77159.54,77115.45,77138,16.65479
1776483180000,77137.99,77190.54,77137.99,77190.54,3.50895
1776483240000,77190.53,77190.53,77161.24,77161.25,1.59181
1776483300000,77161.25,77175.78,77161.24,77165.48,5.02806
1776483360000,77165.47,77165.48,77129.31,77153.48,5.57369
1776483420000,77153.48,77190.54,77145.75,77190.53,5.3909
1776483480000,77190.54,77190.54,77180.86,77180.86,0.66411
1776483540000,77180.86,77180.87,77148.55,77148.55,2.17515
1776483600000,77148.01,77162.04,77145.14,77155.06,2.22526
1776483660000,77155.05,77155.06,77155.05,77155.06,1.48904
1776483720000,77155.05,77155.06,77155.05,77155.06,0.78101
1776483780000,77155.06,77174,77155.05,77170.37,2.57101
1776483840000,77170.37,77170.37,77168.43,77168.44,0.49827
1776483900000,77168.43,77170.37,77147.93,77166.08,2.78221
1776483960000,77166.08,77166.08,77166.07,77166.07,1.25184
1776484020000,77166.08,77166.08,77166.07,77166.07,4.21605
1776484080000,77166.08,77166.08,77146.55,77146.56,2.07493
1776484140000,77146.56,77185.03,77143.64,77183.09,3.54713
1776484200000,77183.1,77208.54,77183.09,77194.71,5.52696
1776484260000,77194.72,77194.72,77185.94,77185.95,0.56645
1776484320000,77185.95,77185.95,77158.4,77158.41,2.25756
1776484380000,77158.41,77158.41,77043.34,77048.49,16.97741
1776484440000,77048.49,77070.07,77009.97,77009.97,16.12033
1776484500000,77009.98,77063.17,77007.49,77060.07,17.79368
1776484560000,77060.06,77060.07,76983.05,76997.18,31.13964
1776484620000,76997.17,77000.41,76962.67,76999.12,9.50491
1776484680000,76999.12,76999.12,76969.73,76993,15.50007
1776484740000,76993,77005.47,76989.98,77005.47,15.87246
1776484800000,77005.47,77005.47,76971.23,76971.23,12.43699
1776484860000,76971.23,77018.27,76963.81,77018.27,4.03554
1776484920000,77018.26,77040.42,77015.16,77015.17,6.06033
1776484980000,77015.16,77034.46,77013.38,77034.46,2.409
1776485040000,77034.45,77058.96,77034.45,77058.95,1.26588
1776485100000,77058.96,77085.15,77058.95,77077.57,3.29686
1776485160000,77077.57,77087.89,77068.54,77068.54,1.07042
1776485220000,77068.55,77068.55,77068.54,77068.55,0.35053
1776485280000,77068.55,77068.55,77068.54,77068.55,3.15505
1776485340000,77068.54,77077,77068.54,77077,1.66862
1776485400000,77077,77077,77068.55,77068.56,3.19677
1776485460000,77068.56,77085.43,77068.55,77085.43,2.99404
1776485520000,77085.43,77095,77085.43,77095,3.23435
1776485580000,77094.99,77095,77084.18,77084.18,0.69527
1776485640000,77084.19,77087.51,77084.18,77084.19,1.90773
1776485700000,77084.19,77084.19,77056.2,77056.21,3.28983
1776485760000,77056.21,77057.05,77047.46,77048.41,1.8769
1776485820000,77048.42,77048.42,77028.59,77048.42,3.07556
1776485880000,77048.41,77048.41,77019.11,77037.86,6.29926
1776485940000,77037.85,77037.86,77037.85,77037.85,1.30033
1776486000000,77037.86,77037.86,77006.11,77007.01,4.02425
1776486060000,77007.01,77007.02,76974.3,76981.99,6.48158
1776486120000,76981.99,77010,76981.99,77009.99,4.58118
1776486180000,77009.99,77010,77005.34,77005.35,3.12007
1776486240000,77005.35,77005.35,76986.85,77000,11.73181
1776486300000,77000,77000,76982.38,76982.39,1.17954
1776486360000,76982.38,77000,76981.45,76981.46,3.50088
1776486420000,76981.46,76990.93,76967.37,76990.92,1.8886
1776486480000,76990.92,77000,76944.14,76982.76,14.91811
1776486540000,76982.76,77009.99,76982.75,76995.67,9.40659
1776486600000,76995.67,76995.67,76922.53,76941.37,4.77883
1776486660000,76941.37,76941.37,76918.95,76918.95,3.61748
1776486720000,76918.96,76918.96,76884.1,76899.99,26.24789
1776486780000,76900,76950.85,76899.99,76917.78,10.43484
1776486840000,76917.78,76950.84,76916.61,76940.62,7.05605
1776486900000,76940.61,76974.19,76940.61,76964.82,19.86339
1776486960000,76964.82,76996.81,76964.81,76996.81,4.17304
1776487020000,76996.81,77020.61,76996.8,77020.61,3.84665
1776487080000,77020.61,77040.35,77020.61,77040.01,4.27151
1776487140000,77040,77056.52,77038.42,77054.66,2.1031
1776487200000,77054.66,77054.66,77053,77053,0.69721
1776487260000,77053,77053.01,77040.01,77049.78,5.44215
1776487320000,77049.79,77063.11,77049.78,77050.17,1.15255
1776487380000,77050.18,77076.99,77050.18,77076.99,3.70154
1776487440000,77076.99,77080.23,76982.03,76989.02,75.38607
1776487500000,76989.02,77040.17,76989.02,77038.61,14.80007
1776487560000,77038.61,77038.61,77028.59,77028.6,1.14742
1776487620000,77028.6,77028.6,77028.59,77028.6,1.2315
1776487680000,77028.6,77058,77028.59,77058,4.00041
1776487740000,77057.99,77070.14,77051.74,77051.75,3.03074
1776487800000,77051.75,77089.48,77051.74,77089.47,2.46117
1776487860000,77089.47,77097.04,77079.54,77079.54,1.31715
1776487920000,77079.55,77108.3,77079.54,77093.89,9.7802
1776487980000,77093.88,77105.55,77086.84,77099.15,2.70455
1776488040000,77099.16,77099.16,77090.93,77090.94,1.53015
1776488100000,77090.94,77090.94,77082.86,77082.87,1.7023
1776488160000,77082.87,77114.76,77082.86,77114.75,5.23801
1776488220000,77114.76,77162.08,77114.75,77144.13,10.95697
1776488280000,77144.12,77150.88,77134.64,77134.64,4.13764
1776488340000,77134.65,77134.65,77100.32,77100.74,8.81638
1776488400000,77100.73,77150.85,77100.73,77150.85,72.21336
1776488460000,77150.85,77164.33,77138.24,77164.32,4.41131
1776488520000,77164.33,77178.84,77164.33,77178.84,2.24855
1776488580000,77178.84,77194.21,77178.83,77182.88,0.93557
1776488640000,77182.88,77187.01,77172.91,77187,3.12887
1776488700000,77187,77197.63,77187,77187.93,2.13844
1776488760000,77187.94,77187.94,77187.93,77187.94,0.67804
1776488820000,77187.93,77187.94,77185,77185,2.55841
1776488880000,77185.01,77192.08,77185,77192.08,1.04103
1776488940000,77192.08,77220,77192.08,77220,2.39642
1776489000000,77220,77228.95,77219.99,77228.95,1.6908
1776489060000,77228.95,77232.47,77220.64,77220.64,1.59552
1776489120000,77220.65,77240.72,77220.64,77240.72,5.87576
1776489180000,77240.72,77278.58,77225.18,77225.19,27.44086
1776489240000,77225.18,77225.18,77206.06,77206.58,10.75762
1776489300000,77206.58,77206.58,77194.2,77195,17.34727
1776489360000,77195.01,77210.4,77191.15,77210.4,11.89354
1776489420000,77210.4,77225.19,77201.6,77220.63,6.67852
1776489480000,77220.63,77220.64,77201.65,77201.66,2.9745
1776489540000,77201.65,77201.65,77186.94,77186.94,0.92727
1776489600000,77186.94,77194.49,77178.62,77194.49,2.38456
1776489660000,77194.49,77194.49,77194.48,77194.49,0.58688
1776489720000,77194.48,77194.48,77173.39,77174.45,1.14228
1776489780000,77174.45,77176.6,77153.26,77161.01,10.71241
1776489840000,77161,77193.25,77130.52,77192.4,33.09074
1776489900000,77192.4,77192.4,77152.65,77152.66,7.55275
1776489960000,77152.66,77172.65,77152.65,77164.93,1.51611
1776490020000,77164.92,77164.93,77161.03,77163.98,1.1361
1776490080000,77163.98,77163.99,77163.98,77163.99,0.38158
1776490140000,77163.99,77163.99,77155.72,77155.72,0.77826
1776490200000,77155.72,77155.72,77150,77150.01,1.71383
1776490260000,77150.01,77160.47,77150,77150.01,2.44274
1776490320000,77150,77150.01,77134.64,77134.64,11.77312
1776490380000,77134.65,77134.65,77114.96,77134.38,3.1014
1776490440000,77134.38,77165.44,77124.44,77159.3,7.27459
1776490500000,77159.3,77159.3,77134.64,77134.65,1.52247
1776490560000,77134.64,77134.65,77134.64,77134.64,0.62865
1776490620000,77134.65,77134.65,77118.27,77118.27,2.06872
1776490680000,77118.27,77118.28,77118.27,77118.27,0.69869
1776490740000,77118.27,77190.53,77118.27,77180.87,10.525
1776490800000,77180.88,77180.88,77137.02,77140.13,4.2999
1776490860000,77140.13,77140.13,77134.64,77134.64,1.40693
1776490920000,77134.65,77154.02,77134.65,77147.26,2.03977
1776490980000,77147.26,77150.37,77139.36,77150.37,2.03998
1776491040000,77150.37,77154.02,77150.36,77154.01,3.57733
1776491100000,77154.02,77154.02,77147.56,77150,1.75508
1776491160000,77150,77150,77140.98,77140.99,1.71483
1776491220000,77140.98,77140.99,77128.91,77132.51,1.98601
1776491280000,77132.51,77132.52,77132.51,77132.51,0.89542
1776491340000,77132.52,77132.52,77132.51,77132.52,0.70031
1776491400000,77132.52,77146.06,77132.51,77141.25,0.91642
1776491460000,77141.26,77141.26,77141.25,77141.26,1.27392
1776491520000,77141.25,77141.26,77134.64,77134.64,0.8234
1776491580000,77134.64,77143.32,77134.64,77140.69,1.04703
1776491640000,77140.7,77140.7,77126.21,77126.22,1.14352
1776491700000,77126.22,77130.52,77126.21,77130.51,2.73713
1776491760000,77130.52,77142.37,77130.51,77142.37,1.09227
1776491820000,77142.37,77144.6,77134.64,77134.64,1.36217
1776491880000,77134.65,77134.66,77134.64,77134.65,0.56322
1776491940000,77134.65,77134.66,77134.65,77134.66,0.71765
1776492000000,77134.66,77134.66,77134.65,77134.66,0.53746
1776492060000,77134.65,77172.41,77134.65,77172.4,1.70947
1776492120000,77172.41,77172.41,77150.01,77152.79,3.09131
1776492180000,77152.8,77181.16,77150.01,77179.03,2.44477
1776492240000,77179.04,77179.04,77120,77120,13.2086
1776492300000,77120.01,77134,77102.29,77123.89,3.46241
1776492360000,77123.89,77163.24,77123.88,77142.32,2.68996
1776492420000,77142.33,77142.33,77134.64,77134.64,1.86392
1776492480000,77134.65,77134.65,77134.64,77134.64,0.96322
1776492540000,77134.65,77161.38,77134.64,77154.75,1.65446
1776492600000,77154.74,77156,77147.65,77156,2.20939
1776492660000,77156,77189.54,77156,77189.53,1.45503
1776492720000,77189.54,77217,77189.53,77213.37,5.8064
1776492780000,77213.37,77213.37,77186,77186,2.2696
1776492840000,77186.01,77186.01,77162,77163.97,1.73408
1776492900000,77163.96,77163.97,77160.47,77160.47,2.50825
1776492960000,77160.48,77174.3,77160.47,77171.58,1.91928
1776493020000,77171.58,77171.58,77150,77157.68,1.84805
1776493080000,77157.69,77157.69,77150,77150.01,2.1843
1776493140000,77150.01,77150.01,77147.46,77147.47,0.69253
1776493200000,77147.47,77147.47,77120.19,77120.19,1.57362
1776493260000,77120.2,77128.42,77120.19,77128.41,2.00318
1776493320000,77128.42,77128.42,77128.41,77128.42,1.55003
1776493380000,77128.41,77128.42,77105.63,77105.63,1.84564
1776493440000,77105.63,77106,77101,77101.01,1.16228
1776493500000,77101,77101.01,77058.4,77058.41,18.13026
1776493560000,77058.4,77083.13,77058.4,77083.13,1.48119
1776493620000,77083.12,77083.13,77083.12,77083.13,0.93081
1776493680000,77083.13,77096.99,77083.12,77096.98,1.59852
1776493740000,77096.98,77105.64,77090.82,77090.82,3.08108
1776493800000,77090.81,77103.86,77083.16,77103.86,1.23372
1776493860000,77103.85,77103.85,77092.36,77092.37,0.84692
1776493920000,77092.37,77092.37,77092.36,77092.37,0.46698
1776493980000,77092.37,77106,77092.37,77106,2.09044
1776494040000,77105.99,77106,77105.99,77106,0.57411
1776494100000,77106,77132.68,77106,77132.67,1.27347
1776494160000,77132.67,77132.68,77126.23,77126.23,3.15353
1776494220000,77126.24,77126.24,77106.21,77112,1.33428
1776494280000,77112.01,77124.33,77112,77124.33,0.94722
1776494340000,77124.34,77127.65,77090.7,77090.7,5.53234
1776494400000,77090.7,77120.29,77090.7,77098.46,2.35974
1776494460000,77098.46,77107.64,77098.45,77107.64,0.97627
1776494520000,77107.64,77137.65,77107.63,77137.65,1.05434
1776494580000,77137.65,77141.34,77122.52,77141.33,2.07765
1776494640000,77141.33,77141.34,77141.33,77141.34,0.739
1776494700000,77141.34,77141.34,77141.33,77141.34,1.09279
1776494760000,77141.33,77156.06,77141.33,77156.05,2.8466
1776494820000,77156.05,77156.06,77148.04,77148.05,2.3223
1776494880000,77148.05,77148.05,77117.74,77122.5,1.53424
1776494940000,77122.51,77122.51,77122.5,77122.5,0.7229
1776495000000,77122.51,77136.4,77122.5,77136.39,1.91071
1776495060000,77136.39,77136.4,77121.46,77121.47,1.59106
1776495120000,77121.46,77121.47,77110.74,77110.74,0.43009
1776495180000,77110.75,77133.34,77107.63,77120.74,1.31455
1776495240000,77120.73,77126.07,77120.73,77126.07,0.74781
1776495300000,77126.06,77130.67,77121.41,77121.42,2.26881
1776495360000,77121.42,77121.42,77121.4,77121.4,2.0968
1776495420000,77121.41,77121.41,77121.4,77121.41,0.34848
1776495480000,77121.41,77121.41,77110.65,77110.65,0.88441
1776495540000,77110.65,77136.01,77107.63,77136.01,36.3431
1776495600000,77136.01,77136.01,77081.34,77109.28,39.6031
1776495660000,77109.28,77109.28,77109.27,77109.27,0.92071
1776495720000,77109.27,77109.28,77109.27,77109.27,1.3795
1776495780000,77109.27,77109.28,77102.16,77109.28,2.19463
1776495840000,77109.28,77127.94,77109.27,77127.94,1.07752
1776495900000,77127.93,77134.55,77106.98,77106.99,5.48042
1776495960000,77106.98,77106.99,77099.5,77101.84,1.47821
1776496020000,77101.84,77101.84,77083.11,77090.81,2.64403
1776496080000,77090.82,77090.82,77076.85,77076.86,1.34007
1776496140000,77076.86,77076.86,77076.85,77076.86,0.87465
1776496200000,77076.85,77076.86,77068,77068.01,1.67165
1776496260000,77068,77095,77068,77094.99,2.26365
1776496320000,77094.99,77095,77068.17,77068.18,2.50882
1776496380000,77068.17,77068.18,77066.59,77066.59,0.53046
1776496440000,77066.59,77066.6,77066.59,77066.6,1.1727
1776496500000,77066.6,77066.6,77066.59,77066.6,1.53545
1776496560000,77066.6,77066.6,77066.59,77066.59,0.58487
1776496620000,77066.6,77078.3,77066.6,77078.3,5.10955
1776496680000,77078.3,77078.31,77050.02,77050.03,7.46643
1776496740000,77050.02,77050.03,77047,77047.01,1.43771
1776496800000,77047.01,77049.26,77047,77049.26,1.22006
1776496860000,77049.25,77062.44,77049.25,77062.44,1.21289
1776496920000,77062.44,77079.61,77062.43,77079.6,2.00914
1776496980000,77079.61,77095.62,77079.6,77093.07,4.08676
1776497040000,77093.07,77093.07,77079.6,77079.61,1.94984
1776497100000,77079.61,77079.61,77079,77079,4.86272
1776497160000,77079,77079.01,77079,77079,1.0079
1776497220000,77079,77079.01,77079,77079.01,1.4006
1776497280000,77079,77079.01,77079,77079,0.85143
1776497340000,77079.01,77093.08,77079,77093.08,1.50094
1776497400000,77093.07,77093.08,77079.22,77091.39,4.48047
1776497460000,77091.38,77091.39,77091.38,77091.39,1.8676
1776497520000,77091.38,77091.39,77071.36,77071.37,1.80704
1776497580000,77071.37,77076.53,77071.37,77076.53,1.86666
1776497640000,77076.52,77076.53,77076.52,77076.53,1.44281
1776497700000,77076.52,77076.52,77076,77076,2.03937
1776497760000,77076,77076.01,77076,77076,0.67342
1776497820000,77076,77076.01,77076,77076.01,10.13177
1776497880000,77076,77076.01,77047.53,77047.54,13.31175
1776497940000,77047.53,77047.54,77031.25,77031.26,2.23894
1776498000000,77031.25,77031.26,77026,77026,2.24717
1776498060000,77026,77026.01,77000,77000.01,11.85145
1776498120000,77000,77000.01,76971.77,76976.24,4.80439
1776498180000,76976.23,76999.01,76976.23,76997.35,8.48773
1776498240000,76997.34,77046.67,76984.26,77034.72,18.08759
1776498300000,77034.71,77034.72,76969.23,77014.72,9.47402
1776498360000,77014.72,77014.73,77000.41,77000.41,1.95113
1776498420000,77000.41,77000.42,76983.81,76983.82,2.14257
1776498480000,76983.82,76983.82,76983.81,76983.82,3.83793
1776498540000,76983.81,76983.82,76959.9,76959.91,3.34725
1776498600000,76959.9,76959.91,76947,76947.01,2.08223
1776498660000,76947,76947.01,76905.4,76908.96,23.80178
1776498720000,76908.96,76917.33,76890,76910.65,11.62845
1776498780000,76910.64,76957.47,76910.64,76957.47,4.26897
1776498840000,76957.46,76957.47,76937.03,76945.32,3.91291
1776498900000,76945.32,76945.33,76935.02,76935.02,2.07193
1776498960000,76935.01,76935.01,76927.14,76930.23,1.82378
1776499020000,76930.23,76995.99,76930.23,76995.99,7.69284
1776499080000,76995.98,76995.99,76990.93,76990.93,1.20506
1776499140000,76990.93,76997.8,76986.13,76997.8,10.09631
1776499200000,76997.79,77014,76997.79,77011.57,2.59407
1776499260000,77011.57,77048,77011.56,77013.95,4.07323
1776499320000,77013.96,77013.96,76976.57,77000,5.17057
1776499380000,77000,77018.61,76999.99,77018.6,3.78844
1776499440000,77018.59,77023.1,77007.81,77007.82,5.13243
1776499500000,77007.82,77023.1,77007.81,77023.1,1.64008
1776499560000,77023.1,77023.1,77013.47,77014.72,4.27759
1776499620000,77014.71,77014.72,76971.59,76971.6,2.12998
1776499680000,76971.6,76986.6,76971.59,76986.59,1.92899
1776499740000,76986.6,77003.94,76986.59,76994.53,2.24346
1776499800000,76994.52,76994.53,76977.46,76977.48,2.45238
1776499860000,76977.48,76977.48,76953.63,76959.1,6.7982
1776499920000,76959.1,76986.5,76930.23,76930.23,7.62631
1776499980000,76930.24,76930.24,76877,76881.46,15.68086
1776500040000,76881.46,76881.47,76800,76803.51,18.29993
1776500100000,76803.51,76817.48,76744.39,76744.4,44.7336
1776500160000,76744.4,76767.34,76667.62,76718.99,43.24347
1776500220000,76719,76719,76669.47,76689.5,16.47738
1776500280000,76689.51,76751.93,76634.49,76751.93,33.14331
1776500340000,76751.94,76858.54,76744.81,76846.45,12.25301
1776500400000,76846.46,76857.69,76829.9,76848.98,23.75164
1776500460000,76848.98,76848.98,76710.49,76739.96,27.198
1776500520000,76739.96,76767.99,76685.53,76698.09,12.69113
1776500580000,76698.08,76698.08,76630.02,76676.49,19.33433
1776500640000,76676.48,76699.32,76667.52,76689.37,23.40318
1776500700000,76689.38,76703.16,76686.04,76703.14,5.5324
1776500760000,76703.14,76703.15,76646.26,76674.05,6.7224
1776500820000,76674.04,76690.43,76655.2,76682.76,12.13312
1776500880000,76682.76,76714.66,76682.65,76702.81,23.77028
1776500940000,76702.81,76711.65,76675.01,76683.9,28.14313
1776501000000,76683.89,76705.68,76662.69,76696.62,3.46486
1776501060000,76696.62,76761.02,76696.62,76737.7,10.36253
1776501120000,76737.69,76747.44,76711.64,76711.65,3.18694
1776501180000,76711.65,76711.65,76667.3,76679.47,5.96243
1776501240000,76679.47,76679.47,76590,76596,40.36868
1776501300000,76595.99,76595.99,76526,76588.75,48.45945
1776501360000,76588.76,76646.19,76548.21,76557.76,30.41785
1776501420000,76557.75,76560.12,76501,76550.01,20.20187
1776501480000,76550.01,76574,76520.1,76567.99,24.00114
1776501540000,76568,76612.1,76562.01,76612.1,15.79612
1776501600000,76612.09,76625.4,76569.69,76591.12,10.40669
1776501660000,76591.26,76592.84,76537.26,76537.26,11.84844
1776501720000,76537.27,76537.27,76503.44,76522.09,6.24293
1776501780000,76522.1,76539.34,76513.37,76535.05,5.45917
1776501840000,76535.04,76552.53,76510,76552.52,5.91851
1776501900000,76552.53,76636.68,76537.92,76636.67,14.38066
1776501960000,76636.68,76636.68,76610.47,76626.05,8.94904
1776502020000,76626.05,76696.33,76626.05,76695,12.88723
1776502080000,76695.01,76695.01,76669.18,76684.53,10.85856
1776502140000,76684.52,76684.52,76650.33,76675.85,9.70416
1776502200000,76675.84,76675.85,76650.93,76650.94,3.15481
1776502260000,76650.93,76695.67,76650.93,76677.61,14.05659
1776502320000,76678.02,76694.26,76678.02,76686.69,9.95597
1776502380000,76686.7,76686.7,76660.12,76686.7,4.19423
1776502440000,76686.7,76742.66,76686.69,76742.66,10.29635
1776502500000,76742.65,76789.78,76738.53,76738.53,6.41989
1776502560000,76738.54,76760.57,76730,76760.57,5.3707
1776502620000,76760.56,76767.87,76733.57,76733.58,2.11871
1776502680000,76733.58,76748.46,76733.57,76748.46,1.38638
1776502740000,76748.46,76748.46,76738.62,76738.63,1.04578
1776502800000,76738.62,76738.63,76668.53,76685.11,28.99655
1776502860000,76685.11,76685.11,76625.83,76632.07,13.58875
1776502920000,76632.06,76647.77,76613.74,76638.19,6.21046
1776502980000,76638.19,76638.2,76604.35,76625.95,9.53351
1776503040000,76625.94,76657.95,76625.94,76657.71,5.26602
1776503100000,76657.71,76691.96,76657.71,76660,6.84144
1776503160000,76660.01,76665.68,76636.69,76636.7,3.15992
1776503220000,76636.7,76636.7,76615.1,76631.86,6.74288
1776503280000,76631.85,76631.86,76602.34,76602.35,4.55266
1776503340000,76602.35,76620,76453.42,76476.1,81.49313
1776503400000,76476.1,76560.55,76476.09,76540.82,8.55065
1776503460000,76540.82,76558.47,76521.8,76521.81,9.80632
1776503520000,76521.8,76599.02,76521.8,76585.15,17.06615
1776503580000,76585.14,76589.66,76585.14,76589.65,1.81665
1776503640000,76589.65,76589.66,76522.17,76537.49,8.64088
1776503700000,76537.49,76537.49,76514.62,76514.62,2.25933
1776503760000,76514.62,76538,76437.84,76440.95,8.52532
1776503820000,76440.96,76485.84,76409.37,76485.43,21.19331
1776503880000,76485.44,76530.15,76474.04,76497.99,8.16206
1776503940000,76497.98,76506,76468.64,76478,7.72865
1776504000000,76478,76497.64,76478,76491.1,3.9343
1776504060000,76491.11,76491.11,76460.05,76477.1,8.03242
1776504120000,76477.09,76500,76461.27,76492.99,4.78467
1776504180000,76492.99,76493,76483,76483.01,2.03757
1776504240000,76483.01,76487.48,76449.4,76487.48,17.6577
1776504300000,76487.47,76534.76,76487.47,76534.76,3.69982
1776504360000,76534.76,76575.26,76534.75,76575.01,11.20591
1776504420000,76575.01,76579.66,76570.55,76570.55,6.06288
1776504480000,76570.56,76572.5,76564.99,76572.5,1.92486
1776504540000,76572.5,76583.12,76568.1,76579.94,6.92822
1776504600000,76579.93,76579.93,76556.53,76564.44,1.89317
1776504660000,76564.44,76604.36,76564.43,76596.69,8.04493
1776504720000,76596.7,76633.32,76596.69,76626.29,7.19068
1776504780000,76626.29,76650.48,76626.28,76650.46,2.9498
1776504840000,76650.46,76666,76650.46,76666,4.66568
1776504900000,76665.99,76669.53,76642.17,76645.81,3.82919
1776504960000,76645.82,76645.82,76629.32,76629.32,2.89379
1776505020000,76629.32,76629.33,76604.07,76605.27,1.53918
1776505080000,76605.28,76623.16,76592.61,76592.61,6.93036
1776505140000,76592.61,76607.7,76592.61,76607.7,2.03863
1776505200000,76607.7,76634.54,76607.7,76634.54,1.40388
1776505260000,76634.53,76636.71,76634.53,76636.7,0.73895
1776505320000,76636.7,76636.71,76631.04,76634.53,1.07628
1776505380000,76634.53,76634.53,76616.52,76624.2,1.61357
1776505440000,76624.2,76624.2,76624.19,76624.2,1.04379
1776505500000,76624.2,76626.85,76612.71,76626.85,4.24784
1776505560000,76626.84,76666.51,76625.77,76666.51,4.64319
1776505620000,76666.5,76678.99,76664.77,76666.95,1.89783
1776505680000,76666.95,76691.43,76658.39,76691.27,8.9766
1776505740000,76691.27,76699.96,76670,76670.01,13.52227
1776505800000,76670,76670.01,76660,76660.01,6.05034
1776505860000,76660,76660.01,76627.99,76637.53,6.53035
1776505920000,76637.53,76641.57,76612.72,76612.72,2.24461
1776505980000,76612.71,76612.71,76574.79,76574.8,8.83746
1776506040000,76574.8,76584.83,76549.99,76550,15.05205
1776506100000,76549.99,76550,76529.99,76530,4.32456
1776506160000,76529.99,76571.73,76525.99,76571.72,5.65833
1776506220000,76571.73,76613.68,76571.72,76605.12,2.1178
1776506280000,76605.12,76605.13,76605.12,76605.12,0.86763
1776506340000,76605.12,76612.01,76599.89,76599.89,3.70692
1776506400000,76599.89,76599.9,76546.6,76546.6,1.06549
